#Chrom	Start	End	Name	Oocyte	Sperm	2cell.GG	2cell.AG	Morula.GG	Morula.AG	ICM.GG	ICM.AG	TE.GG	TE.AG
chr14	120195800	120196400	pCHM_265	0.35535	0.1622	1.33333	0.484922	0.548936	0.750743	1.29701	1.12623	1.31066	1.63419
chr14	121233700	121234500	mCHM_134	0.351541	0.0538068	0.621261	0.26294	0.625707	0.176875	0.430115	0.0937422	0.390106	0.151107
chr14	123821000	123821600	pCHM_266	0.423873	0.202325	1.38891	0.388748	0.558475	0.766113	1.01938	0.808617	0.93872	1.12104
chr15	3118800	3119400	pCHM_267	0.240338	0.28328	0.387109	0.36528	0.42616	0.624108	0.765304	0.893769	0.782476	1.36368
chr15	3156600	3157200	mCHM_135	0.271904	0.279171	0.812813	0.237745	0.324517	0.263478	0.539694	0.391809	0.419206	0.299542
chr15	3887600	3888400	pCHM_268	0.203342	0.185665	0.374415	0.60788	0.259625	0.711801	0.653795	1.00509	0.726571	1.1886
chr15	4607800	4608400	pCHM_269	0.206741	0.255207	0.496336	0.91918	0.407515	0.619177	1.19788	0.980392	0.924767	1.1635
chr15	6680000	6683800	pCHM_270	0.175678	0.197639	0.172367	0.557943	0.180089	0.441866	0.162481	0.223451	0.131476	0.251213
chr15	9557000	9557800	pCHM_271	0.0784068	0.194066	0.18931	0.590279	0.132035	0.481157	0.483222	0.274006	0.49277	0.565973
chr15	9643400	9644000	pCHM_272	0.158767	0.168864	0.155515	0.603465	0.189538	0.571689	0.189152	0.561045	0.43077	0.744377
chr15	16309200	16309800	pCHM_273	0.105793	0.170282	0.125247	0.555434	0.108256	0.36763	0.333575	0.558105	0.270505	0.741776
chr15	18125500	18127800	pCHM_274	0.333946	0.49721	0.262008	0.785099	0.221301	0.502975	0.342373	0.431233	0.433464	0.604935
chr15	19403100	19404600	pCHM_275	0.307189	0.447236	0.332044	0.962607	0.226001	0.547508	0.447572	0.450494	0.466796	0.364476
chr15	21875600	21876200	pCHM_276	0.314643	0.285691	0.658579	0.283145	0.45391	0.235719	0.779465	0.450228	0.861289	1.23485
chr15	21889600	21890900	pCHM_277	0.23184	0.296827	0.167651	0.433347	0.152751	0.186775	0.288307	0.38092	0.359925	0.432214
chr15	22487800	22488600	pCHM_278	0.485267	0.315713	0.497658	0.842939	0.325999	0.643064	1.03543	1.02604	1.192	1.17571
chr15	23823800	23825200	pCHM_279	0.337871	0.151485	0.148194	0.686778	0.394075	0.637496	0.469205	0.705876	0.676672	0.995371
chr15	24648400	24649000	pCHM_280	0.221195	0.373311	0.346747	0.778048	0.370226	0.665976	0.71202	0.833747	0.591663	0.521092
chr15	27025200	27025800	mCHM_136	0.553731	0.288101	0.397197	0.0585602	0.273652	0.0456506	0.269496	0.111888	0.335617	0.202197
chr15	29737000	29737600	pCHM_281	0.257762	0.074578	0.992351	0.49512	0.555468	0.764851	0.642893	0.658229	0.767642	0.676062
chr15	33269600	33270400	pCHM_282	0.167127	0.298485	0.201321	0.34017	0.20163	0.420078	0.601845	0.494474	0.44931	0.58612
chr15	33867400	33868200	pCHM_283	0.212952	0.120055	0.19892	0.384994	0.204271	0.306778	0.85003	0.509914	0.818017	0.723904
chr15	36483300	36483900	mCHM_137	0.0571936	0.0381397	0.287167	0.263517	0.323486	0.105413	0.403123	0.172845	0.209416	0.0652823
chr15	37759300	37760200	mCHM_138	0.135119	0.159081	0.503009	0.229192	0.290922	0.257474	0.584703	0.323055	0.498186	0.320916
chr15	49279800	49282800	pCHM_284	0.113511	0.129561	0.182967	0.236108	0.137079	0.205592	0.200061	0.212922	0.181258	0.226173
chr15	50572400	50573200	pCHM_285	0.170057	0.522962	0.168168	0.755183	0.196925	0.60891	0.774629	0.653884	0.674626	0.788572
chr15	52845000	52845600	pCHM_286	0.195177	0.0663546	0.599158	0.273605	0.490598	0.381048	0.607699	0.555298	1.04921	1.03005
chr15	57413200	57414000	pCHM_287	0.0897752	0.221393	0.335856	0.53945	0.175532	0.452855	0.25565	0.4661	0.366916	0.537919
chr15	57822000	57823800	mCHM_139	0.285734	0.0434802	0.756916	0.153526	0.440565	0.0565117	0.408872	0.125345	0.212182	0.10471
chr15	60172000	60172600	pCHM_288	0.173222	0.106479	0.903943	0.930367	0.403907	0.60782	0.568438	0.732688	0.555966	0.779762
chr15	65268200	65271100	pCHM_289	0.103993	0.0649759	0.241566	0.288942	0.174105	0.248949	0.163908	0.0882007	0.164155	0.118332
chr15	67911000	67912000	pCHM_290	0.483005	0.685656	0.868515	0.490646	0.604339	0.493185	1.58468	1.25122	1.48855	1.73009
chr15	68180400	68181000	mCHM_140	0.129233	0.0567133	0.496657	0.101108	0.393425	0.0729518	0.35573	0.133411	0.197475	0.196276
chr15	68368200	68368800	pCHM_291	0.67054	0.29122	1.04328	0.748877	0.572307	0.363384	1.18624	0.660903	1.23788	0.985281
chr15	72806600	72811400	mCHM_141	0.310248	0.10677	1.04671	0.134508	0.868443	0.105095	1.47679	0.304978	1.6806	0.308042
chr15	75013000	75013600	pCHM_292	0.22518	0.187438	1.36825	0.572432	0.753253	0.987837	1.06944	1.05766	1.50826	2.14691
chr15	75031000	75032600	pCHM_293	0.0518317	0.179763	0.217177	0.388859	0.350261	0.527398	0.59869	1.20906	0.896499	1.54882
chr15	75040400	75041000	pCHM_294	0.352225	0.26088	1.09517	0.925761	0.98558	1.01181	1.10169	2.06946	1.62315	2.36875
chr15	75523400	75524000	pCHM_295	0.411997	0.0243867	1.08717	0.476368	0.73521	0.644182	0.704309	0.479903	0.927279	0.789004
chr15	79258200	79262300	pCHM_296	0.121782	0.109173	0.265624	0.704667	0.174678	0.274882	0.116355	0.178911	0.0841761	0.193213
chr15	83698800	83701200	pCHM_297	0.136521	0.0550472	0.956315	0.901663	0.57522	0.535184	0.306338	0.353176	0.292219	0.274267
chr15	83791800	83792600	mCHM_142	0.344392	0.067737	0.516756	0.182093	0.298934	0.358395	0.30413	0.0996568	0.15084	0.129986
chr15	86549000	86549600	pCHM_298	0.232681	0.150999	0.262823	0.622985	0.307761	0.455952	0.352084	0.343018	0.644959	0.683573
chr15	86568400	86569000	mCHM_143	0.309799	0.163051	0.353153	0.256606	0.444631	0.286188	0.292212	0.147982	0.443214	0.322649
chr15	92767200	92768000	mCHM_144	0.213656	0.523705	0.320961	0.128305	0.358219	0.115193	0.385631	0.191193	0.437714	0.192159
chr15	97058500	97059600	mCHM_145	0.099343	0.118634	0.406225	0.0563476	0.399477	0.0625658	0.585621	0.0996757	0.597046	0.10202
chr15	97486400	97487200	mCHM_146	0.298333	0.236281	0.36973	0.316482	0.457713	0.409926	1.05952	1.14655	1.25375	1.65936
chr15	97793400	97794200	mCHM_147	0.210726	0.0638025	0.638197	0.339346	0.384574	0.343598	0.253021	0.107878	0.293667	0.249137
chr15	99867200	99869100	mCHM_148	0.336598	0.0459378	0.0412208	0.0463358	0.0548601	0.028506	0.38009	0.103173	0.0880826	0.0506722
chr15	101063600	101064200	mCHM_149	0.0780552	0.0283567	0.481601	0.426033	0.513025	0.176188	0.212428	0.157873	0.286972	0.234694
chr15	101194600	101195200	mCHM_150	0.140249	0.144903	0.606846	0.218994	0.508813	0.273226	0.424856	0.372828	0.463451	0.353844
chr15	103888600	103889200	pCHM_299	0.252136	0.802625	0.645766	0.820706	0.634857	1.00803	1.20545	1.46631	1.45056	2.05722
chr16	4858200	4860000	pCHM_300	0.121784	0.281438	0.25428	0.610302	0.205288	0.501719	0.307495	0.514525	0.34538	0.493121
chr16	5525000	5525600	pCHM_301	0.451376	0.16773	0.123324	0.578353	0.205776	0.387702	0.177795	0.153997	0.282319	0.350523
chr16	14878400	14879000	pCHM_302	0.327222	0.411593	0.39015	0.513433	0.353987	0.617685	0.398356	0.807413	0.394318	0.802725
chr16	15434000	15434600	mCHM_151	0.197365	0.17014	0.425225	0.413642	0.819154	0.843997	1.13786	1.77163	1.29508	2.13723
chr16	18083400	18084000	mCHM_152	0.284327	0.04055	0.713193	0.265599	0.356393	0.210598	0.202613	0.0534732	0.0745401	0.0577733
chr16	19069700	19070400	pCHM_303	0.172451	0.219966	0.210862	0.389987	0.298188	0.228098	0.655253	0.526269	0.501647	0.614392
chr16	21028200	21028800	pCHM_304	0.146109	0.0368637	0.125246	0.41759	0.214368	0.518351	0.277629	0.262676	0.212182	0.40555
chr16	21612800	21613600	mCHM_153	0.494291	0.11293	0.756636	0.134472	0.576217	0.24716	0.921332	0.0897324	0.582992	0.14645
chr16	25190700	25191400	pCHM_305	0.504563	0.218749	0.137419	0.551941	0.278158	0.592073	0.628091	0.478147	0.703877	0.766412
chr16	28621800	28622800	pCHM_306	0.221086	0.278857	0.131172	0.263055	0.173367	0.308327	0.398187	0.724267	0.53163	0.9384
chr16	28853800	28857000	pCHM_307	0.176331	0.322571	0.232523	0.677341	0.206627	0.527136	0.389969	0.436274	0.42612	0.424182
chr16	31050400	31051000	mCHM_154	0.264481	0.161775	0.583784	0.143547	0.346856	0.196031	0.371013	0	0.20288	0.0223862
chr16	31156000	31156900	mCHM_155	0.367956	0.109362	0.792685	0.259824	0.312517	0.1131	0.871962	0.290437	1.0728	0.399677
chr16	42003200	42003800	pCHM_308	0.470988	0.27364	0.172012	0.562782	0.336976	0.426931	0.328948	0.718251	0.351078	0.555466
chr16	42657000	42657600	mCHM_156	0.631005	0.680267	1.17638	1.01174	0.577463	0.596465	1.77403	1.65052	1.96593	1.62567
chr16	44473800	44474400	pCHM_309	0.204241	0.117255	0.354114	0.270862	0.458207	0.220692	0.583862	0.962078	0.743633	0.641833
chr16	45055800	45056600	pCHM_310	0.19965	0.335703	0.209129	0.309162	0.357509	0.478233	0.39131	0.363337	0.340614	0.363306
chr16	46362400	46363600	pCHM_311	0.270693	0.147738	0.0960979	0.528952	0.0741895	0.397223	0.286042	0.398694	0.0944007	0.268924
chr16	47187800	47188400	mCHM_157	0.521306	0.239187	0.676677	0.752934	0.596109	0.554483	1.04518	0.977985	1.28263	1.37812
chr16	47300600	47301400	pCHM_312	0.370118	0.50265	0.492373	0.224121	0.315301	0.369579	1.06593	0.794447	0.834419	1.0754
chr16	48267800	48268400	pCHM_313	0.161423	0.174961	0.0856872	0.127646	0.233785	0.457557	1.48462	1.69931	1.52586	2.45613
chr16	48497000	48498000	pCHM_314	0.604893	0.535678	0.816624	0.442154	0.587894	0.360839	2.00466	1.58288	1.72642	2.16719
chr16	50773400	50775600	pCHM_315	0.0660439	0.227677	0.328387	0.643971	0.233083	0.483386	0.316558	0.444199	0.345696	0.476845
chr16	52707000	52707600	pCHM_316	0.22057	0.184743	0.25033	0.438096	0.207065	0.610574	0.678929	0.627483	0.541385	0.414072
chr16	53192400	53193000	pCHM_317	0.252996	0.351901	0.766846	0.238623	0.504345	0.323123	0.279872	0.24356	0.514358	0.388365
chr16	54003000	54003800	pCHM_318	0.143394	0.216077	0.169969	0.420687	0.197507	0.372161	0.303289	0.35702	0.336371	0.39656
chr16	54507400	54508000	mCHM_158	0.232212	0.0871967	0.68068	0.268231	0.516631	0.410643	0.550491	0.403306	0.830618	0.849374
chr16	56038600	56042000	pCHM_319	0.188254	0.33227	0.289956	0.378497	0.455041	0.666769	0.706446	0.953986	0.724315	1.07372
chr16	57878200	57878800	pCHM_320	0.169784	0.0802494	0.293413	0.46628	0.230092	0.383	0.386718	0.493537	0.438563	0.72329
chr16	58249400	58250000	pCHM_321	0.239713	0.360833	0.54086	0.228971	0.455888	0.551501	0.578674	0.574546	0.762364	1.42246
chr16	60884000	60884800	pCHM_322	0.229946	0.418751	0.229549	0.559025	0.376519	0.368805	0.777256	0.749932	0.605521	0.650247
chr16	62345000	62345800	pCHM_323	0.446532	0.276901	1.31147	0.7639	0.480138	0.431433	0.94552	0.730382	0.897677	0.656529
chr16	64572200	64573200	pCHM_324	0.153344	0.133985	0.134535	0.454062	0.143364	0.568476	0.388512	0.440575	0.363522	0.554427
chr16	65031600	65033000	pCHM_325	0.259548	0.442419	0.292475	0.767989	0.368483	0.500096	0.658738	0.755718	0.616067	0.650726
chr16	67391000	67391600	pCHM_326	0.646241	0.257336	1.3982	0.66411	0.507181	0.396879	0.488655	0.455707	0.742377	0.78164
chr16	68529200	68530000	mCHM_159	0.497924	0.32943	1.45585	0.97404	0.629767	0.821917	1.26395	0.927088	1.25611	1.23442
chr16	69163200	69164200	pCHM_327	0.24326	0.236746	0.341813	0.933065	0.225279	0.377493	0.539778	0.457419	0.458626	0.568984
chr16	70947400	70948000	pCHM_328	0.467472	0.707914	0.719919	0.252439	0.682112	0.468224	1.3144	1.17342	1.55866	1.42073
chr16	71976000	71976800	pCHM_329	0.229067	0.189919	0.144145	0.541754	0.224314	0.522968	0.296663	0.433718	0.243607	0.465884
chr16	76403200	76403800	mCHM_160	0.609362	0.0666382	0.369491	0.316921	0.471352	0.286534	1.06663	0.424694	0.600966	3.75351
chr16	77814600	77815400	pCHM_330	0.363496	0.196404	1.43868	1.12891	0.57364	0.463693	0.86612	0.51232	0.638423	0.826917
chr16	77938000	77938600	pCHM_331	0.198771	0.239472	0.10955	0.604125	0.10817	0.490019	0.333155	0.55864	0.421217	0.729213
chr16	80268100	80269500	pCHM_332	0.0447704	0.321561	0.0890267	0.482901	0.0713971	0.263051	0.0961486	0.204298	0.183378	0.304967
chr16	85644000	85644600	mCHM_161	0.182051	0.00893235	0.596756	0.132469	0.307419	0.182383	0.698141	0.201988	0.379485	0.566733
chr16	88754800	88755400	pCHM_333	0.190802	0.136396	0.271632	0.345103	0.108256	0.28814	0.400739	0.358256	0.241595	0.262713
chr16	89963100	89964600	mCHM_162	0.37529	0.475025	0.662101	0.149183	0.557409	0.0656571	0.626881	0.380019	1.20872	0.606535
chr16	90049600	90050200	mCHM_163	0.189161	0.0626682	0.549029	0.0452905	0.291781	0.0784581	0.224627	0	0.320911	0.0452076
chr16	91456200	91457800	pCHM_334	0.135249	0.0930453	0.215256	0.438124	0.312789	0.437756	0.602056	0.555331	0.680753	0.61488
chr16	91990700	91991600	pCHM_335	0.254871	0.197457	0.226361	0.543334	0.486247	0.682647	0.921226	1.24204	1.25665	1.7105
chr16	94832800	94833400	mCHM_164	0.178378	0.12959	0.467027	0.193771	0.315582	0.174008	0.267533	0.119641	0.319652	0.0866567
chr16	95718800	95719400	mCHM_165	0.223305	0.0839357	0.597076	0.0992445	0.261969	0.0799492	0.300064	0.107744	0.333105	0.256936
chr16	95815600	95816200	mCHM_166	0.187833	0.0612504	0.579619	0.335672	0.315238	0.392175	0.238509	0.237947	0.309975	0.257368
chr16	97352000	97352800	pCHM_336	0.0962212	0.207358	0.077358	0.644644	0.164964	0.422402	0.59543	0.505603	0.455061	0.620351
chr17	4339800	4340400	pCHM_337	0.155329	0	0.132934	0.305956	0.216345	0.306033	0.418827	0.578958	0.458171	0.498273
chr17	6739400	6741400	mCHM_167	0.253293	0.042535	0.591375	0.0447757	0.534873	0.224535	0.591182	0.184475	0.56885	0.215211
chr17	8001000	8006000	mCHM_168	0.168697	0.0835242	0.251378	0.166272	0.305127	0.124612	0.0976005	0.101395	0.126519	0.0683209
chr17	10974200	10974800	mCHM_169	0.578265	0.105345	0.586186	0.645028	0.324259	0.353634	0.663926	0.30425	0.628621	0.481231
chr17	12741200	12743000	mCHM_170	0.38077	0.0725931	0.527246	0.111745	0.90934	0.0851111	1.95729	0.321941	2.07621	0.609385
chr17	14013600	14014600	pCHM_338	0.179925	0.30727	0.240143	0.594737	0.215846	0.538951	0.889508	0.857088	0.845148	0.810928
chr17	16625000	16625600	pCHM_339	0.22643	0.211966	0.0560583	0.367365	0.180773	0.395617	0.487113	0.536849	0.211176	0.431692
chr17	17274800	17275400	mCHM_171	0.309486	0.310502	0.289089	0.172937	0.340671	0.142003	0.147648	0.0327524	0.265729	0.216494
chr17	18841600	18842400	pCHM_340	0.275537	0.191087	0.970209	0.736266	0.325807	0.348674	0.99484	0.467605	0.643043	0.564674
chr17	19042400	19043000	pCHM_341	0.19799	0.220757	0.184666	0.396315	0.182148	0.299609	0.303008	0.622805	0.402614	0.589551
chr17	20143500	20144700	mCHM_172	0.242682	0.19325	0.497618	0.314947	0.342517	0.433986	0.972406	0.813429	0.818551	1.08797
chr17	20570800	20571400	mCHM_173	0.145406	0.288951	0.505465	0.175458	0.316183	0.310851	0.438458	0.132342	0.190938	0.217507
chr17	22055800	22058800	pCHM_342	0.172529	0.37246	0.207183	0.500976	0.173635	0.357214	0.400319	0.334195	0.3281	0.30656
chr17	22623600	22624400	pCHM_343	0.140933	0.477448	0.154115	0.671126	0.585626	0.893837	2.03112	1.86992	1.78131	2.10456
chr17	23908000	23909000	pCHM_344	0.103136	0.154402	0.0347881	0.349117	0.15888	0.257398	0.400543	0.616147	0.611424	0.834326
chr17	30499400	30500000	mCHM_174	0.441063	0.460929	0.487688	0.775087	0.979651	0.484856	1.5393	1.43276	2.35132	2.12885
chr17	32016400	32017000	pCHM_345	0.275967	0.0253792	0.133415	0.534378	0.250371	0.283206	0.162792	0.0802067	0.0406011	0.152082
chr17	32069800	32070400	pCHM_346	0.226587	0.380684	0.592752	0.712798	0.690018	0.496557	0.523289	0.715177	0.758969	0.755641
chr17	32587400	32588000	mCHM_175	0.39473	0.185027	0.652973	0.269437	1.00379	0.860974	1.53272	1.35295	1.75765	1.9658
chr17	34044400	34046400	mCHM_176	0.198302	0.0478519	0.606943	0.142319	0.48327	0.242223	0.471886	0.197469	0.61678	0.315515
chr17	34398600	34399400	mCHM_177	0.485208	0.0525307	1.42558	0.147056	0.837133	0.0432706	1.07098	0.171242	0.978187	0.168546
chr17	35281200	35282600	pCHM_347	0.31711	0.221849	0.43257	0.92219	0.343001	0.935008	0.791064	0.710115	0.629968	0.929821
chr17	35363400	35364000	pCHM_348	0.395511	0.445903	1.02983	0.757759	1.07038	1.1428	1.23756	1.42915	2.01985	1.8244
chr17	37730800	37731600	pCHM_349	0.177324	0.238196	0.251532	0.452928	0.157876	0.429368	0.43653	0.594331	0.656901	0.820092
chr17	38897600	38898200	mCHM_178	0.291359	0.227704	0.57081	0.276676	0.586227	0.410413	0.358955	0.267489	0.471622	0.431259
chr17	38982200	38983200	pCHM_350	0.179644	0.32088	0.411771	0.435443	0.309154	0.546935	0.433269	0.494234	0.456211	0.514305
chr17	40645600	40646200	pCHM_351	0.0592251	0.397839	0.0986593	0.490515	0.33835	0.385637	0.270338	0.510783	0.254291	0.288854
chr17	41603400	41604000	pCHM_352	0.303626	0.199203	0.128129	0.436233	0.122349	0.307409	0.295717	0.503831	0.34894	0.386775
chr17	45196600	45197200	pCHM_353	0.157751	0.168864	0.64096	0.3076	0.503573	0.497819	0.718891	0.671731	0.713592	0.796371
chr17	49281200	49281800	mCHM_179	0.214632	0.198355	0.333453	0.151881	0.236536	0.16896	0.326004	0.146377	0.320785	0.0807365
chr17	50177600	50178200	pCHM_354	0.0931349	0.171841	0.516035	0.459151	0.533816	0.37887	0.357132	0.233267	0.385394	0.510982
chr17	52988400	52989000	pCHM_355	0.414497	0.47029	1.50534	0.395548	0.572222	0.512042	1.10113	0.615186	0.949025	1.12292
chr17	53983800	53985100	pCHM_356	0.291485	0.450603	0.6485	0.941654	0.313196	0.673405	0.385057	0.380982	0.344668	0.421948
chr17	54552000	54552600	pCHM_357	0.249011	0.271655	0.726806	0.58263	0.46173	0.421539	0.319694	0.578157	0.70982	0.795503
chr17	55557800	55558400	pCHM_358	0.293313	0.172409	1.16933	0.347406	0.281298	0.266574	0.62102	0.280189	0.468731	0.467509
chr17	60275600	60276200	pCHM_359	0.394026	0.345522	0.311191	0.574186	0.223477	0.621929	0.280013	0.530166	0.389417	0.65281
chr17	60745600	60746300	pCHM_360	0.328026	0.0458163	0.14085	0.33622	0.215779	0.341164	0.491319	0.453282	0.316763	0.417436
chr17	62402200	62402800	pCHM_361	0.257527	0.419105	0.128128	0.468582	0.172524	0.456066	0.592976	0.6343	0.343789	0.489029
chr17	67811100	67813100	mCHM_180	0.183699	0.0756272	0.118679	0.0394791	0.150246	0.0382645	0.178229	0.0847788	0.151481	0.0382597
chr17	69285900	69289200	mCHM_181	0.35969	0.122991	0.315981	0.0967996	0.242086	0.0434051	0.540931	0.140386	0.500647	0.13655
chr17	73827000	73830400	mCHM_182	0.125669	0.151499	0.329355	0.0755563	0.250601	0.0767144	0.300666	0.117951	0.217297	0.084898
chr17	77797600	77798200	pCHM_362	0.15447	0.0871968	0.401682	0.492488	0.161183	0.31475	0.532122	0.361064	0.306077	0.686895
chr17	84629600	84630200	pCHM_363	0.0618816	0.215794	0.0640659	0.234457	0.30484	0.43301	0.528056	0.826262	0.642573	0.960729
chr17	85737200	85738000	pCHM_364	0.127338	0.0530624	1.00612	0.671374	0.4523	0.505933	0.226205	0.29496	0.150746	0.267334
chr17	87133600	87135200	mCHM_183	0.318931	0.145097	0.571411	0.10914	0.435128	0.0946317	0.784356	0.128982	0.815564	0.173312
chr17	90478800	90479600	pCHM_365	0.115735	0.262011	0.654654	0.347406	0.317365	0.483653	0.397725	0.481842	0.391331	0.486899
chr17	91271800	91272800	pCHM_366	0.205194	0.163929	0.459147	0.398793	0.344108	0.541842	0.568298	0.778966	0.455381	0.740736
chr17	91359200	91359800	pCHM_367	0.0472707	0.207429	0.607967	0.464305	0.501425	0.450905	0.642473	0.550218	0.411286	0.565865
chr17	92040600	92041200	pCHM_368	0.0694605	0.255207	0.0664691	0.489856	0.08059	0.279764	0.0799235	0.417074	0.0785625	0.445268
chr17	92103600	92104400	pCHM_369	0.0889548	0.215865	0.547027	0.491501	0.30454	0.459135	0.53044	0.609971	0.614855	0.675702
chr17	92997800	92998400	pCHM_370	0.232837	0.173968	0.204524	0.251563	0.187818	0.37497	0.423314	0.368818	0.183271	0.316151
chr17	93403900	93404600	pCHM_371	0.399016	0.282673	0.0706998	0.274371	0.188679	0.340476	0.684698	0.695048	0.678559	0.579978
chr17	94500800	94501400	pCHM_372	0.204162	0.345806	0.734654	0.535146	0.586657	0.604954	0.687903	0.652749	0.720251	0.768929
chr18	3227200	3227800	pCHM_373	0.387698	0.267967	0.172013	0.407611	0.680221	0.590958	1.12132	1.03333	1.93739	1.99439
chr18	3711600	3712200	pCHM_374	0.298782	0.250388	0.321923	0.340937	0.355191	0.453198	0.78774	0.737901	0.590407	0.75983
chr18	3873200	3875200	pCHM_375	0.234634	0.420155	0.167016	0.599245	0.201411	0.464795	0.39886	0.241102	0.334033	0.266078
chr18	7274200	7275000	pCHM_376	0.184531	0.158018	0.157239	0.357523	0.166768	0.477459	0.248289	0.377472	0.234556	0.745785
chr18	7771200	7771800	pCHM_377	0.117434	0.108606	0.148309	0.267574	0.0859179	0.275291	0.0280433	0.265752	0.0625986	0.259968
chr18	7816800	7817400	pCHM_378	0.39637	0.150149	0.08777	0.568922	0.302608	0.635808	1.02303	0.817573	1.00358	1.12465
chr18	11746600	11747400	pCHM_379	0.154294	0.120374	0.14991	0.665288	0.163933	0.534582	0.17783	0.425397	0.123689	0.540626
chr18	12972600	12974800	mCHM_184	0.54334	0.0873123	2.15888	0.296025	1.18662	0.190264	2.38272	0.711543	2.54194	1.25258
chr18	13172800	13173400	pCHM_380	0.147203	0.194952	0.0960985	0.537998	0.0970865	0.538653	0.488234	0.634569	0.293383	0.596771
chr18	15988800	15992800	pCHM_381	0.0982733	0.132527	0.0582104	0.267578	0.0920922	0.179988	0.15764	0.168707	0.143955	0.144902
chr18	16288800	16289400	pCHM_382	0.317456	0.291929	0.255776	0.465511	0.034539	0.333907	0.372836	0.390072	0.202126	0.689927
chr18	17352300	17353300	pCHM_383	0.260372	0.160442	0.150487	0.441956	0.235951	0.283275	0.64957	0.655609	0.800123	0.760235
chr18	24705600	24706200	pCHM_384	0.149547	0.119098	0.148309	0.675184	0.188678	0.619177	0.207521	0.502094	0.265226	0.622768
chr18	32877000	32877600	mCHM_185	0.384338	0.337722	0.326566	0.28457	0.315495	0.372446	0.8542	0.885213	0.675379	1.15874
chr18	35528400	35529000	pCHM_385	0.0968853	0.138239	0.0320333	0.521878	0.142882	0.790659	1.05415	1.23933	1.64904	1.81631
chr18	36850600	36853400	pCHM_386	0.128571	0.163182	0.14919	0.218751	0.230058	0.432404	0.285832	0.275997	0.263807	0.293795
chr18	38359200	38359800	pCHM_387	0.139312	0	0.0320333	0.4336	0.167455	0.314635	0.345494	0.453569	0.228271	0.641399
chr18	44698400	44699000	mCHM_186	0.536229	0	0.556876	0.787698	0.776367	0.709335	1.31916	1.15925	1.34686	1.60661
chr18	46317400	46318200	pCHM_388	0.08204	0.252444	0	0.422085	0.080483	0.245354	0.397199	0.552523	0.690085	0.916173
chr18	50090200	50090800	mCHM_187	0.41481	0.0370054	0.478558	0.138174	0.334398	0.0957792	0.455143	0.0975853	0.388788	0.197431
chr18	54158800	54159400	pCHM_389	0.128061	0.253508	0.386306	0.538766	0.380106	0.476713	0.402282	0.429106	0.361511	0.478775
chr18	58804200	58804800	pCHM_390	0.255262	0.0938606	0.828988	0.599518	0.555467	0.325303	0.723518	0.313073	0.795044	0.813557
chr18	58853400	58854200	pCHM_391	0.105128	0.196192	0.436997	0.330957	0.331154	0.402701	0.46261	0.33426	0.489849	0.478234
chr18	59357400	59358200	pCHM_392	0.0176386	0.19162	0.247808	0.800994	0.175339	0.387816	0.195392	0.270297	0.182139	0.259968
chr18	60412200	60412800	pCHM_393	0.369805	0.285832	1.09117	0.680668	0.586485	0.621813	1.15819	0.845913	0.643453	0.986148
chr18	61358000	61358600	mCHM_188	0.325816	0	0.823062	0.16789	0.505291	0.0731809	0.378725	0.160681	0.425867	0.235993
chr18	69159200	69159900	mCHM_189	0.128317	0.133317	0.398387	0.226905	0.412486	0.276472	0.586146	0.539905	0.783605	0.536154
chr18	70509000	70510600	mCHM_190	0.464903	0.0977773	0.342342	0.375699	0.354513	0.271033	0.575187	0.373162	0.781674	0.432198
chr18	70705800	70706400	mCHM_191	0.248386	0	0.56088	0.6379	0.466197	0.465473	0.733053	0.448489	0.743634	0.523981
chr18	71209100	71209900	pCHM_394	0.0976862	0.187685	0.117599	0.325282	0.0670799	0.218772	0.120411	0.227887	0.143109	0.0965161
chr18	74151100	74151800	mCHM_192	0.233328	0.0961291	0.375461	0.220043	0.237873	0.232129	0.434231	0.495333	0.538815	0.68446
chr18	77207800	77208400	pCHM_395	0.1172	0.0710335	0.18018	0.583398	0.281728	0.723442	0.491319	0.782549	0.257434	0.610782
chr18	77368800	77369400	mCHM_193	0.0689136	0.227985	0.431951	0.0521983	0.327181	0.181808	0.624946	0.469076	0.561119	0.305028
chr18	79933000	79934400	pCHM_396	0.237079	0.114419	0.0686414	0.353046	0.379567	0.493411	0.863897	0.889949	1.00297	1.39882
chr18	83134800	83135600	mCHM_194	0.151833	0.160357	0.386787	0.0342159	0.261172	0.0994486	0.453881	0.122015	0.249263	0.120994
chr18	87160400	87161400	pCHM_397	0.25062	0.508709	0.341237	0.501239	0.329155	0.600411	0.772566	1.00066	0.559837	1.12774
chr18	87695600	87696200	pCHM_398	0.171893	0.359701	0.352352	0.43031	0.0735447	0.364761	0.469305	0.600747	0.649989	0.90599
chr18	89407600	89408200	pCHM_399	0.172675	0.326949	0.853332	0.63461	0.466456	0.676413	0.447431	0.377773	0.520266	0.595474
chr18	90429800	90430800	pCHM_400	0.527681	0.511433	1.24579	0.931288	0.239817	0.396075	0.95471	0.516612	1.14177	0.566732
chr18	90559000	90560400	pCHM_401	0.211161	0.185696	0.0823688	0.59391	0.548987	0.725147	0.615832	1.07064	0.794434	1.2939
chr19	5406200	5407000	pCHM_402	0.070027	0.230963	0.197598	0.347077	0.249896	0.669045	0.507199	0.793444	0.38907	1.1053
chr19	5861400	5862600	mCHM_195	0.0578968	0.0518927	0.374774	0.236538	0.92883	0.548977	1.14172	2.39637	1.42668	2.54452
